{
1: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00069681745,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 387,
':meta:global_train_step': 416252,
':meta:global_train_step_end': 416744,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-07-46 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.3080708719680822,
'dev_loss_ctc_4': 0.4833082006378162,
'dev_loss_ctc_8': 0.3474045539982795,
'dev_loss_fer': 0.050056934639034385,
'devtrain_loss_ce': 0.14752478032337932,
'devtrain_loss_ctc_4': 0.2509945225696942,
'devtrain_loss_ctc_8': 0.11820785693095516,
'devtrain_loss_fer': 0.01555521461934472,
'train_loss_ce': 0.4638659587718947,
'train_loss_ctc_4': 0.8597611448963669,
'train_loss_ctc_8': 0.573051625843593,
'train_loss_fer': 0.08362200106303037,
}),
851: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0006976292500000002,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 386,
':meta:global_train_step': 416744,
':meta:global_train_step_end': 417236,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-15-03 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.32434658652004217,
'dev_loss_ctc_4': 0.48369578013503,
'dev_loss_ctc_8': 0.3472595905213315,
'dev_loss_fer': 0.049722918090032646,
'devtrain_loss_ce': 0.1622724355878606,
'devtrain_loss_ctc_4': 0.24969420189675565,
'devtrain_loss_ctc_8': 0.11805434771765348,
'devtrain_loss_fer': 0.015461457161365108,
'train_loss_ce': 0.4707042669073275,
'train_loss_ctc_4': 0.8616228561405153,
'train_loss_ctc_8': 0.5808617399240174,
'train_loss_fer': 0.08492915067174094,
}),
852: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00069844105,
':meta:epoch_num_train_steps': 493,
':meta:epoch_train_time_secs': 385,
':meta:global_train_step': 417236,
':meta:global_train_step_end': 417729,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-22-20 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.30247528717891237,
'dev_loss_ctc_4': 0.48873968597136425,
'dev_loss_ctc_8': 0.3550427435597879,
'dev_loss_fer': 0.05055795946253701,
'devtrain_loss_ce': 0.13813210424580782,
'devtrain_loss_ctc_4': 0.25365561875818715,
'devtrain_loss_ctc_8': 0.11956552473824322,
'devtrain_loss_fer': 0.01580239337220006,
'train_loss_ce': 0.4720174191255237,
'train_loss_ctc_4': 0.8684907770974224,
'train_loss_ctc_8': 0.582169301168662,
'train_loss_fer': 0.08534691879411378,
}),
853: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0006992545,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 387,
':meta:global_train_step': 417729,
':meta:global_train_step_end': 418221,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-29-34 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.30092112489725076,
'dev_loss_ctc_4': 0.4822805225265458,
'dev_loss_ctc_8': 0.34284485368316703,
'dev_loss_fer': 0.04926744097775754,
'devtrain_loss_ce': 0.13913401345893553,
'devtrain_loss_ctc_4': 0.25042978987554465,
'devtrain_loss_ctc_8': 0.11585405345894768,
'devtrain_loss_fer': 0.015393269919198118,
'train_loss_ce': 0.4657094544877597,
'train_loss_ctc_4': 0.8609428882611969,
'train_loss_ctc_8': 0.5759886650138308,
'train_loss_fer': 0.08415628632357383,
}),
854: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007000663,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 385,
':meta:global_train_step': 418221,
':meta:global_train_step_end': 418713,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-36-59 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.30636728452240736,
'dev_loss_ctc_4': 0.4815108248650471,
'dev_loss_ctc_8': 0.34787393649726833,
'dev_loss_fer': 0.04899415471039247,
'devtrain_loss_ce': 0.1454071128678482,
'devtrain_loss_ctc_4': 0.24831505077989324,
'devtrain_loss_ctc_8': 0.11603949549642702,
'devtrain_loss_fer': 0.015205755003238893,
'train_loss_ce': 0.46904400965338683,
'train_loss_ctc_4': 0.8636051907526157,
'train_loss_ctc_8': 0.5768754309995139,
'train_loss_fer': 0.08481363363462609,
}),
855: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007008781000000001,
':meta:epoch_num_train_steps': 490,
':meta:epoch_train_time_secs': 383,
':meta:global_train_step': 418713,
':meta:global_train_step_end': 419203,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-44-14 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.280340183726894,
'dev_loss_ctc_4': 0.48657106975664594,
'dev_loss_ctc_8': 0.3482771285400298,
'dev_loss_fer': 0.04820466104911562,
'devtrain_loss_ce': 0.12109932163515937,
'devtrain_loss_ctc_4': 0.24533896211963138,
'devtrain_loss_ctc_8': 0.11560265878346569,
'devtrain_loss_fer': 0.015410316729739866,
'train_loss_ce': 0.46962303004196654,
'train_loss_ctc_4': 0.856564206165948,
'train_loss_ctc_8': 0.5733354296453819,
'train_loss_fer': 0.08484358383551932,
}),
856: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007016866000000001,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 385,
':meta:global_train_step': 419203,
':meta:global_train_step_end': 419695,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-51-28 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.29562781517881925,
'dev_loss_ctc_4': 0.4841723227857466,
'dev_loss_ctc_8': 0.35006528509909296,
'dev_loss_fer': 0.04838685189402566,
'devtrain_loss_ce': 0.13340696284311784,
'devtrain_loss_ctc_4': 0.24757264275030777,
'devtrain_loss_ctc_8': 0.11568872181849249,
'devtrain_loss_fer': 0.014677303876444716,
'train_loss_ce': 0.4783151079842899,
'train_loss_ctc_4': 0.8724792411585857,
'train_loss_ctc_8': 0.5854602092697105,
'train_loss_fer': 0.08682546011933288,
}),
857: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007024984,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 384,
':meta:global_train_step': 419695,
':meta:global_train_step_end': 420186,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-16-58-44 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.30165533686809964,
'dev_loss_ctc_4': 0.4801750473269187,
'dev_loss_ctc_8': 0.34970348418677466,
'dev_loss_fer': 0.04926744097775754,
'devtrain_loss_ce': 0.13530230989547543,
'devtrain_loss_ctc_4': 0.2467168416707386,
'devtrain_loss_ctc_8': 0.1145045164153211,
'devtrain_loss_fer': 0.01479663155023695,
'train_loss_ce': 0.4754237560798521,
'train_loss_ctc_4': 0.8661421650411156,
'train_loss_ctc_8': 0.5830497512871224,
'train_loss_fer': 0.0863785726887791,
}),
858: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00070330855,
':meta:epoch_num_train_steps': 494,
':meta:epoch_train_time_secs': 386,
':meta:global_train_step': 420186,
':meta:global_train_step_end': 420680,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-05-59 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.3005300833588353,
'dev_loss_ctc_4': 0.48434341350738724,
'dev_loss_ctc_8': 0.3502806468116009,
'dev_loss_fer': 0.04893342442875579,
'devtrain_loss_ce': 0.1346312017584834,
'devtrain_loss_ctc_4': 0.24333097849291813,
'devtrain_loss_ctc_8': 0.11259132660454187,
'devtrain_loss_fer': 0.014711397497528212,
'train_loss_ce': 0.4730338403180863,
'train_loss_ctc_4': 0.8639578297689852,
'train_loss_ctc_8': 0.5778849026887842,
'train_loss_fer': 0.0851857810997305,
}),
859: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00070412365,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 385,
':meta:global_train_step': 420680,
':meta:global_train_step_end': 421171,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-13-20 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.2974403132884113,
'dev_loss_ctc_4': 0.48265769690340804,
'dev_loss_ctc_8': 0.35135983622246975,
'dev_loss_fer': 0.0506642374554012,
'devtrain_loss_ce': 0.12863472493125425,
'devtrain_loss_ctc_4': 0.24427103429716732,
'devtrain_loss_ctc_8': 0.11327574059704007,
'devtrain_loss_fer': 0.01508642732944666,
'train_loss_ce': 0.47375412003114353,
'train_loss_ctc_4': 0.8630180337970392,
'train_loss_ctc_8': 0.579084326383551,
'train_loss_fer': 0.08602032227363,
}),
860: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007049338,
':meta:epoch_num_train_steps': 494,
':meta:epoch_train_time_secs': 386,
':meta:global_train_step': 421171,
':meta:global_train_step_end': 421665,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-20-37 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.2999643171601892,
'dev_loss_ctc_4': 0.4815374610835433,
'dev_loss_ctc_8': 0.3485576412160675,
'dev_loss_fer': 0.04932817125939422,
'devtrain_loss_ce': 0.13699761385126105,
'devtrain_loss_ctc_4': 0.244163009733554,
'devtrain_loss_ctc_8': 0.11312366870694016,
'devtrain_loss_fer': 0.015137567761071903,
'train_loss_ce': 0.4756990121644312,
'train_loss_ctc_4': 0.862958724298915,
'train_loss_ctc_8': 0.5795653769043251,
'train_loss_fer': 0.08608561825773108,
}),
861: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007057489000000001,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 385,
':meta:global_train_step': 421665,
':meta:global_train_step_end': 422156,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-27-54 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.3077168384083744,
'dev_loss_ctc_4': 0.485024419066521,
'dev_loss_ctc_8': 0.35456785061433066,
'dev_loss_fer': 0.049601457526759284,
'devtrain_loss_ce': 0.14248610562167188,
'devtrain_loss_ctc_4': 0.24314979500419578,
'devtrain_loss_ctc_8': 0.11289173365655351,
'devtrain_loss_fer': 0.015325082677031128,
'train_loss_ce': 0.4561836363642257,
'train_loss_ctc_4': 0.8481128118980588,
'train_loss_ctc_8': 0.56329108208129,
'train_loss_fer': 0.08196132079969778,
}),
862: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00070655905,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 387,
':meta:global_train_step': 422156,
':meta:global_train_step_end': 422648,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-35-10 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.2953483413004761,
'dev_loss_ctc_4': 0.4832059819253278,
'dev_loss_ctc_8': 0.35974008595944357,
'dev_loss_fer': 0.04976846580126015,
'devtrain_loss_ce': 0.1326562839136224,
'devtrain_loss_ctc_4': 0.24646699948379294,
'devtrain_loss_ctc_8': 0.1149156722015821,
'devtrain_loss_fer': 0.01466025706590297,
'train_loss_ce': 0.4597911834611943,
'train_loss_ctc_4': 0.8534854501677237,
'train_loss_ctc_8': 0.5692218780119134,
'train_loss_fer': 0.08271320116470625,
}),
863: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00070737085,
':meta:epoch_num_train_steps': 489,
':meta:epoch_train_time_secs': 382,
':meta:global_train_step': 422648,
':meta:global_train_step_end': 423137,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-42-35 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.3039734109119684,
'dev_loss_ctc_4': 0.4844627728451722,
'dev_loss_ctc_8': 0.36195830082573016,
'dev_loss_fer': 0.05125635770135884,
'devtrain_loss_ce': 0.1372941589303446,
'devtrain_loss_ctc_4': 0.24806600467088435,
'devtrain_loss_ctc_8': 0.11516621324897426,
'devtrain_loss_fer': 0.015708635914220448,
'train_loss_ce': 0.4574107907697823,
'train_loss_ctc_4': 0.847862934098857,
'train_loss_ctc_8': 0.5656344774066843,
'train_loss_fer': 0.08198861202605498,
}),
864: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007081777000000001,
':meta:epoch_num_train_steps': 490,
':meta:epoch_train_time_secs': 384,
':meta:global_train_step': 423137,
':meta:global_train_step_end': 423627,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-49-53 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.3115209616679388,
'dev_loss_ctc_4': 0.4792297140880316,
'dev_loss_ctc_8': 0.3532678562281009,
'dev_loss_fer': 0.04864495559098155,
'devtrain_loss_ce': 0.14742267295595757,
'devtrain_loss_ctc_4': 0.24483735732639456,
'devtrain_loss_ctc_8': 0.11258725829643215,
'devtrain_loss_fer': 0.014498312365756367,
'train_loss_ce': 0.45699032421694313,
'train_loss_ctc_4': 0.8435829892222866,
'train_loss_ctc_8': 0.558848697049207,
'train_loss_fer': 0.08172922490680049,
}),
865: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007089862000000001,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 387,
':meta:global_train_step': 423627,
':meta:global_train_step_end': 424119,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-17-57-08 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.3077230165209792,
'dev_loss_ctc_4': 0.4785802468346416,
'dev_loss_ctc_8': 0.35061638418782737,
'dev_loss_fer': 0.04864495559098155,
'devtrain_loss_ce': 0.1438951532952334,
'devtrain_loss_ctc_4': 0.24675777901296403,
'devtrain_loss_ctc_8': 0.11414944146495662,
'devtrain_loss_fer': 0.014719920902799086,
'train_loss_ce': 0.46060053314788035,
'train_loss_ctc_4': 0.8570302391115935,
'train_loss_ctc_8': 0.5698575172678652,
'train_loss_fer': 0.08298443823914695,
}),
866: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.000709798,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 386,
':meta:global_train_step': 424119,
':meta:global_train_step_end': 424611,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-18-04-25 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.30401404564756923,
'dev_loss_ctc_4': 0.4828624720998029,
'dev_loss_ctc_8': 0.35550657043711864,
'dev_loss_fer': 0.04967737037880513,
'devtrain_loss_ce': 0.13551348306159652,
'devtrain_loss_ctc_4': 0.2487425419007357,
'devtrain_loss_ctc_8': 0.11598806240439054,
'devtrain_loss_fer': 0.015111997545259282,
'train_loss_ce': 0.46316066640423215,
'train_loss_ctc_4': 0.8528353595976725,
'train_loss_ctc_8': 0.5723436756949866,
'train_loss_fer': 0.08332047863549219,
}),
867: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0007106098,
':meta:epoch_num_train_steps': 490,
':meta:epoch_train_time_secs': 386,
':meta:global_train_step': 424611,
':meta:global_train_step_end': 425101,
':meta:hostname': 'cn-504',
':meta:returnn': '1.20240606.094409+git.b567b929',
':meta:time': '2024-06-07-18-11-48 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.2968909614370125,
'dev_loss_ctc_4': 0.4870591587225053,
'dev_loss_ctc_8': 0.35393324043831664,
'dev_loss_fer': 0.04887269414711911,
'devtrain_loss_ce': 0.1320495457854233,
'devtrain_loss_ctc_4': 0.2481244757564722,
'devtrain_loss_ctc_8': 0.11600141111362651,
